,area,build_year,price,number_of_rooms,level,price_average
8804,75.0,1996.2546383436409,98000.0,3.0,0,82099.75
8805,59.0,1985.0,59500.0,2.0,10,82099.75
8806,59.0,1980.0,59500.0,2.0,10,82099.75
8807,62.0,2018.0,78000.0,2.0,0,82099.75
8808,23.0,1970.0,42000.0,1.0,2,89725.0
8809,82.0,2009.0,160000.0,3.0,1,89725.0
8810,57.0,1996.2546383436409,71000.0,2.0,3,89725.0
8811,50.0,1970.0,85900.0,2.0,1,89725.0
8812,42.0,1996.2546383436409,34000.0,2.0,0,73333.33333333333
8813,66.0,2010.0,105000.0,4.0,1,73333.33333333333
8814,78.0,1996.0,81000.0,3.0,7,73333.33333333333
8815,67.0,1996.2546383436409,146000.0,2.0,1,230139.45945945947
8816,177.0,1996.2546383436409,560000.0,5.0,4,230139.45945945947
8817,77.0,1996.2546383436409,167000.0,2.0,2,230139.45945945947
8818,66.0,2008.0,184000.0,3.0,1,230139.45945945947
8819,53.0,1960.0,150000.0,3.0,0,230139.45945945947
8820,76.0,1996.2546383436409,155000.0,3.0,1,230139.45945945947
8821,72.0,1996.2546383436409,110000.0,3.0,0,230139.45945945947
8822,58.0,1996.2546383436409,142000.0,2.0,1,230139.45945945947
8823,102.0,2021.0,357420.0,3.0,1,230139.45945945947
8824,80.0,2021.0,264759.0,3.0,0,230139.45945945947
8825,82.0,2021.0,271491.0,3.0,0,230139.45945945947
8826,63.0,1996.2546383436409,135000.0,2.0,1,230139.45945945947
8827,92.0,1996.2546383436409,310000.0,3.0,1,230139.45945945947
8828,420.0,1996.2546383436409,550000.0,5.0,6,230139.45945945947
8829,84.0,1996.2546383436409,210000.0,2.0,0,230139.45945945947
8830,300.0,1996.2546383436409,565000.0,10.0,4,230139.45945945947
8831,110.0,1996.2546383436409,240000.0,4.0,1,230139.45945945947
8832,130.0,2009.0,280000.0,4.0,6,230139.45945945947
8833,60.0,1996.2546383436409,110000.0,2.0,3,230139.45945945947
8834,88.0,2021.0,198900.0,3.0,2,230139.45945945947
8835,86.0,2021.0,203390.0,4.0,5,230139.45945945947
8836,154.0,2020.0,330000.0,5.0,6,230139.45945945947
8837,84.0,1996.2546383436409,194000.0,4.0,1,230139.45945945947
8838,92.0,2017.0,290000.0,2.8452239216045427,1,230139.45945945947
8839,65.0,1956.0,160000.0,2.0,3,230139.45945945947
8840,56.0,1996.2546383436409,162000.0,2.0,2,230139.45945945947
8841,59.0,1996.2546383436409,209860.0,2.0,1,230139.45945945947
8842,133.0,2021.0,465640.0,4.0,2,230139.45945945947
8843,52.0,1996.2546383436409,130000.0,2.0,4,230139.45945945947
8844,171.0,2000.0,560000.0,5.0,4,230139.45945945947
8845,24.0,1960.0,57000.0,1.0,0,230139.45945945947
8846,45.0,1996.2546383436409,95000.0,2.0,2,230139.45945945947
8847,31.0,1939.0,85900.0,1.0,3,230139.45945945947
8848,47.0,1996.2546383436409,96000.0,2.0,5,230139.45945945947
8849,66.0,1936.0,85800.0,1.0,0,230139.45945945947
8850,37.0,1950.0,79000.0,1.0,4,230139.45945945947
8851,92.0,1996.2546383436409,215000.0,3.0,3,217116.41666666666
8852,100.0,1970.0,199500.0,4.0,3,217116.41666666666
8853,108.0,1996.2546383436409,204000.0,4.0,7,217116.41666666666
8854,122.0,1996.2546383436409,300000.0,5.0,4,217116.41666666666
8855,93.0,1996.2546383436409,199500.0,4.0,3,217116.41666666666
8856,80.0,1972.0,136888.0,3.0,5,217116.41666666666
8857,200.0,2006.0,385000.0,6.0,4,217116.41666666666
8858,108.0,1979.0,204000.0,5.0,7,217116.41666666666
8859,77.0,1996.2546383436409,145000.0,3.0,6,217116.41666666666
8860,220.0,1996.2546383436409,495000.0,7.0,6,217116.41666666666
8861,123.0,1996.2546383436409,280000.0,4.0,4,217116.41666666666
8862,73.0,1996.2546383436409,149900.0,2.0,4,217116.41666666666
8863,100.0,1996.2546383436409,199500.0,4.0,3,217116.41666666666
8864,92.0,1996.2546383436409,225000.0,3.0,3,217116.41666666666
8865,92.0,1996.2546383436409,255000.0,3.0,3,217116.41666666666
8866,92.0,1996.2546383436409,240000.0,3.0,6,217116.41666666666
8867,110.0,1996.2546383436409,286000.0,4.0,3,217116.41666666666
8868,123.0,2005.0,280000.0,4.0,4,217116.41666666666
8869,92.0,1996.2546383436409,255000.0,3.0,3,217116.41666666666
8870,92.0,1996.2546383436409,235000.0,3.0,3,217116.41666666666
8871,80.0,1996.2546383436409,137000.0,3.0,6,217116.41666666666
8872,92.0,2009.0,235000.0,3.0,3,217116.41666666666
8873,72.0,1996.2546383436409,137000.0,3.0,6,217116.41666666666
8874,92.0,1996.2546383436409,215000.0,4.0,1,217116.41666666666
8875,77.0,1980.0,137000.0,3.0,6,217116.41666666666
8876,92.0,1996.2546383436409,235000.0,3.0,3,217116.41666666666
8877,92.0,1996.2546383436409,215000.0,3.0,3,217116.41666666666
8878,220.0,1996.2546383436409,495000.0,4.0,6,217116.41666666666
8879,77.0,1996.2546383436409,122000.0,3.0,0,217116.41666666666
8880,123.0,1996.2546383436409,280000.0,4.0,4,217116.41666666666
8881,98.0,1996.2546383436409,270000.0,3.0,3,217116.41666666666
8882,77.0,1996.2546383436409,122000.0,4.0,0,217116.41666666666
8883,92.0,2011.0,255000.0,3.0,3,217116.41666666666
8884,83.0,1970.0,146800.0,3.0,6,217116.41666666666
8885,123.0,1996.2546383436409,280000.0,4.0,4,217116.41666666666
8886,100.0,1975.0,199500.0,4.0,3,217116.41666666666
8887,102.0,1996.2546383436409,215000.0,4.0,1,217116.41666666666
8888,76.0,1996.2546383436409,187000.0,3.0,1,217116.41666666666
8889,77.0,1996.2546383436409,122000.0,3.0,0,217116.41666666666
8890,77.0,1980.0,122000.0,4.0,0,217116.41666666666
8891,92.0,1996.2546383436409,235000.0,3.0,3,217116.41666666666
8892,73.0,1996.2546383436409,150000.0,2.0,4,217116.41666666666
8893,125.0,2006.0,280000.0,4.0,4,217116.41666666666
8894,65.0,1996.2546383436409,120000.0,3.0,0,217116.41666666666
8895,81.0,1974.0,122000.0,4.0,0,217116.41666666666
8896,139.0,1996.2546383436409,278000.0,5.0,0,217116.41666666666
8897,38.0,1996.2546383436409,98000.0,2.0,1,217116.41666666666
8898,54.0,1998.0,105000.0,2.0,7,202344.25396825396
8899,80.0,1975.0,137000.0,3.0,6,202344.25396825396
8900,76.0,1996.2546383436409,173000.0,3.0,1,202344.25396825396
8901,92.0,2010.0,235000.0,3.0,3,202344.25396825396
8902,82.0,1976.0,179000.0,3.0,1,202344.25396825396
8903,92.0,2010.0,234888.0,3.0,3,202344.25396825396
8904,76.0,1996.2546383436409,170000.0,2.0,1,202344.25396825396
8905,87.0,1996.2546383436409,193500.0,3.0,6,202344.25396825396
8906,57.0,1996.2546383436409,137500.0,2.0,6,202344.25396825396
8907,52.0,1996.2546383436409,117000.0,3.0,3,202344.25396825396
8908,54.0,1970.0,105000.0,2.0,7,202344.25396825396
8909,125.0,1996.2546383436409,220000.0,4.0,6,202344.25396825396
8910,61.0,2006.0,158000.0,2.0,4,202344.25396825396
8911,57.0,2000.0,137500.0,2.0,6,202344.25396825396
8912,92.0,1996.2546383436409,235000.0,3.0,3,202344.25396825396
8913,58.0,1996.2546383436409,130000.0,2.0,5,202344.25396825396
8914,118.0,1996.2546383436409,249000.0,4.0,6,202344.25396825396
8915,100.0,1996.2546383436409,265000.0,4.0,6,202344.25396825396
8916,100.0,1996.2546383436409,215000.0,4.0,1,202344.25396825396
8917,57.0,1996.2546383436409,137000.0,3.0,6,202344.25396825396
8918,152.0,1996.2546383436409,210000.0,5.0,5,202344.25396825396
8919,100.0,1996.2546383436409,199500.0,4.0,3,202344.25396825396
8920,59.0,1996.2546383436409,173000.0,2.0,1,202344.25396825396
8921,65.0,1996.2546383436409,140000.0,3.0,0,202344.25396825396
8922,220.0,1996.2546383436409,495000.0,6.0,6,202344.25396825396
8923,76.0,2000.0,173000.0,3.0,1,202344.25396825396
8924,62.0,1996.2546383436409,173000.0,2.0,1,202344.25396825396
8925,62.0,1996.2546383436409,173000.0,2.0,1,202344.25396825396
8926,100.0,1996.2546383436409,246000.0,3.0,7,202344.25396825396
8927,76.0,1996.2546383436409,173000.0,3.0,1,202344.25396825396
8928,92.0,1996.2546383436409,199900.0,3.0,1,202344.25396825396
8929,39.0,1996.2546383436409,116000.0,2.0,3,202344.25396825396
8930,100.0,1996.2546383436409,250000.0,3.0,2,202344.25396825396
8931,92.0,2009.0,235000.0,3.0,3,202344.25396825396
8932,45.0,2008.0,109000.0,1.0,2,202344.25396825396
8933,92.0,2009.0,215000.0,3.0,3,202344.25396825396
8934,92.0,1996.2546383436409,255000.0,3.0,3,202344.25396825396
8935,69.0,1996.2546383436409,144000.0,3.0,4,202344.25396825396
8936,62.0,1996.2546383436409,175000.0,2.0,5,202344.25396825396
8937,41.0,1996.2546383436409,110000.0,1.0,3,202344.25396825396
8938,140.0,1996.2546383436409,350000.0,4.0,5,202344.25396825396
8939,213.0,1996.2546383436409,495000.0,7.0,6,202344.25396825396
8940,93.0,1996.2546383436409,240000.0,3.0,6,202344.25396825396
8941,220.0,1996.2546383436409,495000.0,6.0,6,202344.25396825396
8942,76.0,1996.2546383436409,173000.0,3.0,1,202344.25396825396
8943,92.0,1996.2546383436409,245000.0,3.0,6,202344.25396825396
8944,59.0,1996.2546383436409,173000.0,3.0,1,202344.25396825396
8945,75.0,1996.2546383436409,170000.0,3.0,2,202344.25396825396
8946,88.0,2005.0,220000.0,4.0,11,202344.25396825396
8947,84.0,2000.0,218000.0,3.0,2,202344.25396825396
8948,76.0,1996.2546383436409,173000.0,3.0,1,202344.25396825396
8949,45.0,2008.0,109000.0,1.0,2,202344.25396825396
8950,54.0,1996.2546383436409,105000.0,2.0,7,202344.25396825396
8951,75.0,1996.2546383436409,170000.0,4.0,2,202344.25396825396
8952,73.0,2004.0,149900.0,2.0,4,202344.25396825396
8953,81.0,2000.0,177000.0,3.0,7,202344.25396825396
8954,220.0,1996.2546383436409,495000.0,5.0,6,202344.25396825396
8955,53.5,1996.2546383436409,109000.0,2.0,7,202344.25396825396
8956,38.0,1996.2546383436409,98000.0,2.0,1,202344.25396825396
8957,44.0,1996.2546383436409,95000.0,1.0,2,202344.25396825396
8958,76.0,2000.0,173000.0,3.0,1,202344.25396825396
8959,220.0,1996.2546383436409,495000.0,5.0,6,202344.25396825396
8960,55.0,1996.2546383436409,189000.0,2.0,3,211049.8148148148
8961,63.0,1996.2546383436409,163000.0,2.0,3,211049.8148148148
8962,102.0,1935.0,279900.0,3.0,1,211049.8148148148
8963,148.0,1996.2546383436409,485000.0,7.0,4,211049.8148148148
8964,100.0,1996.2546383436409,280000.0,4.0,1,211049.8148148148
8965,148.0,1996.2546383436409,485000.0,7.0,4,211049.8148148148
8966,130.0,1996.2546383436409,245000.0,5.0,2,211049.8148148148
8967,63.0,1996.2546383436409,163000.0,2.0,3,211049.8148148148
8968,55.0,1996.2546383436409,189000.0,3.0,3,211049.8148148148
8969,104.0,1996.2546383436409,275000.0,4.0,2,211049.8148148148
8970,70.0,1996.2546383436409,155000.0,3.0,1,211049.8148148148
8971,37.0,1996.2546383436409,114900.0,1.0,1,211049.8148148148
8972,64.0,1996.2546383436409,140000.0,3.0,4,211049.8148148148
8973,79.0,1925.0,237000.0,4.0,2,211049.8148148148
8974,55.0,1996.2546383436409,189000.0,2.0,3,211049.8148148148
8975,55.0,1996.2546383436409,189000.0,2.0,3,211049.8148148148
8976,55.0,1970.0,189000.0,2.0,3,211049.8148148148
8977,55.0,1970.0,189000.0,2.0,3,211049.8148148148
8978,79.0,1996.2546383436409,185000.0,3.0,5,211049.8148148148
8979,100.0,1996.2546383436409,279900.0,4.0,1,211049.8148148148
8980,100.0,1996.2546383436409,279990.0,4.0,1,211049.8148148148
8981,62.0,1952.0,190000.0,2.0,3,211049.8148148148
8982,160.0,1996.2546383436409,485000.0,4.0,3,211049.8148148148
8983,130.0,1996.2546383436409,420000.0,2.8452239216045427,2,211049.8148148148
8984,52.0,1996.2546383436409,149500.0,2.0,2,211049.8148148148
8985,51.0,1996.2546383436409,143000.0,2.0,2,211049.8148148148
8986,90.0,1996.2546383436409,299000.0,3.0,7,211049.8148148148
8987,40.0,1996.2546383436409,129000.0,2.0,5,211049.8148148148
8988,88.0,1996.2546383436409,273000.0,3.0,7,211049.8148148148
8989,40.0,1996.2546383436409,114000.0,2.0,1,211049.8148148148
8990,88.0,1996.2546383436409,273000.0,3.0,6,211049.8148148148
8991,81.0,1932.0,200000.0,4.0,5,211049.8148148148
8992,63.0,1932.0,130000.0,3.0,1,211049.8148148148
8993,50.0,1996.2546383436409,103000.0,2.0,4,211049.8148148148
8994,77.0,1937.0,240000.0,3.0,5,211049.8148148148
8995,93.0,1996.2546383436409,279900.0,4.0,1,211049.8148148148
8996,100.0,1996.2546383436409,279900.0,4.0,1,211049.8148148148
8997,109.0,1996.2546383436409,299000.0,3.0,2,211049.8148148148
8998,100.0,1996.2546383436409,279900.0,4.0,1,211049.8148148148
8999,83.0,1996.2546383436409,199000.0,3.0,2,211049.8148148148
9000,83.0,1996.2546383436409,199000.0,3.0,2,211049.8148148148
9001,100.0,1996.2546383436409,279900.0,4.0,1,211049.8148148148
9002,109.0,1934.0,299000.0,3.0,2,211049.8148148148
9003,28.0,1996.2546383436409,115000.0,1.0,4,211049.8148148148
9004,23.0,1996.2546383436409,105000.0,1.0,10,211049.8148148148
9005,115.0,1930.0,340000.0,5.0,1,211049.8148148148
9006,37.0,1996.2546383436409,114900.0,2.0,2,211049.8148148148
9007,35.0,1996.2546383436409,88000.0,2.0,3,211049.8148148148
9008,32.0,1996.2546383436409,93000.0,1.0,1,211049.8148148148
9009,40.0,1930.0,67000.0,2.0,2,211049.8148148148
9010,42.0,1996.2546383436409,82000.0,2.0,4,211049.8148148148
9011,18.0,1996.2546383436409,65000.0,1.0,1,211049.8148148148
9012,48.0,1996.2546383436409,98000.0,2.0,4,211049.8148148148
9013,40.0,1996.2546383436409,63000.0,2.0,2,211049.8148148148
9014,56.0,1996.2546383436409,119900.0,2.0,4,249286.51515151514
9015,58.0,1996.2546383436409,219900.0,2.0,8,249286.51515151514
9016,60.0,1996.2546383436409,174900.0,2.0,3,249286.51515151514
9017,91.0,1996.2546383436409,275000.0,3.0,1,249286.51515151514
9018,100.0,1996.2546383436409,350000.0,3.0,6,249286.51515151514
9019,100.0,1996.2546383436409,429900.0,3.0,30,249286.51515151514
9020,45.0,1996.2546383436409,116550.0,2.0,2,249286.51515151514
9021,63.0,1996.2546383436409,247900.0,2.0,2,249286.51515151514
9022,58.0,1996.2546383436409,248900.0,2.0,25,249286.51515151514
9023,48.0,1996.2546383436409,166000.0,2.0,4,249286.51515151514
9024,48.0,1996.2546383436409,166000.0,2.0,4,249286.51515151514
9025,80.0,1996.2546383436409,198400.0,2.0,2,249286.51515151514
9026,38.0,1996.2546383436409,149900.0,1.0,4,249286.51515151514
9027,124.0,2021.0,510000.0,4.0,28,249286.51515151514
9028,122.3,2021.0,510000.0,4.0,28,249286.51515151514
9029,69.0,1996.2546383436409,171120.0,2.0,2,249286.51515151514
9030,84.0,2021.0,210000.0,3.0,5,249286.51515151514
9031,45.0,2021.0,114750.0,1.0,6,249286.51515151514
9032,69.0,2021.0,175950.0,2.0,3,249286.51515151514
9033,123.0,1996.2546383436409,510000.0,4.0,28,249286.51515151514
9034,46.0,1996.2546383436409,155500.0,1.0,3,249286.51515151514
9035,101.0,2020.0,267640.0,4.0,2,249286.51515151514
9036,204.0,1996.2546383436409,481000.0,5.0,8,249286.51515151514
9037,104.0,1996.2546383436409,310000.0,4.0,6,249286.51515151514
9038,84.0,1996.2546383436409,210000.0,3.0,6,249286.51515151514
9039,51.0,1996.2546383436409,128520.0,2.0,2,249286.51515151514
9040,81.0,1996.2546383436409,204120.0,2.0,2,249286.51515151514
9041,45.0,1996.2546383436409,121500.0,2.0,10,249286.51515151514
9042,61.0,1996.2546383436409,204900.0,2.0,2,249286.51515151514
9043,46.0,2013.0,155500.0,1.0,3,249286.51515151514
9044,46.0,1996.2546383436409,155500.0,1.0,3,249286.51515151514
9045,50.0,1996.2546383436409,115000.0,2.0,1,135183.33333333334
9046,70.0,1996.2546383436409,125000.0,3.0,11,135183.33333333334
9047,50.0,1973.0,115000.0,3.0,0,135183.33333333334
9048,74.0,1996.2546383436409,125000.0,3.0,11,135183.33333333334
9049,61.0,1996.2546383436409,180000.0,2.0,1,135183.33333333334
9050,50.0,1996.2546383436409,115000.0,3.0,0,135183.33333333334
9051,70.0,1996.2546383436409,125000.0,3.0,11,135183.33333333334
9052,70.0,1996.2546383436409,123000.0,3.0,6,135183.33333333334
9053,86.0,1996.2546383436409,129000.0,4.0,12,135183.33333333334
9054,78.0,1996.2546383436409,165000.0,3.0,12,135183.33333333334
9055,74.0,1996.2546383436409,139000.0,3.0,4,135183.33333333334
9056,70.0,1996.2546383436409,186000.0,3.0,3,135183.33333333334
9057,61.0,1996.2546383436409,200000.0,2.0,1,135183.33333333334
9058,69.0,1996.2546383436409,125000.0,3.0,11,135183.33333333334
9059,70.0,1996.2546383436409,186000.0,3.0,3,135183.33333333334
9060,75.0,1974.0,138000.0,3.0,10,135183.33333333334
9061,59.0,1996.2546383436409,135000.0,4.0,12,135183.33333333334
9062,75.0,1996.2546383436409,140000.0,3.0,7,135183.33333333334
9063,69.0,1996.2546383436409,130000.0,3.0,2,135183.33333333334
9064,67.0,1996.2546383436409,165000.0,3.0,2,135183.33333333334
9065,61.0,2020.0,180000.0,2.0,1,135183.33333333334
9066,73.0,1996.2546383436409,125000.0,3.0,11,135183.33333333334
9067,100.0,1996.2546383436409,135000.0,4.0,12,135183.33333333334
9068,36.0,1996.2546383436409,69500.0,1.0,11,135183.33333333334
9069,45.0,1996.2546383436409,100000.0,2.0,6,135183.33333333334
9070,52.0,1996.2546383436409,125000.0,3.0,18,135183.33333333334
9071,60.0,1996.2546383436409,119000.0,2.0,5,138816.66666666666
9072,60.0,1982.0,106000.0,2.0,5,138816.66666666666
9073,58.0,1996.2546383436409,110000.0,2.0,6,138816.66666666666
9074,493.0,1996.2546383436409,630000.0,1.0,0,138816.66666666666
9075,82.0,1996.2546383436409,145000.0,3.0,1,138816.66666666666
9076,60.0,1996.2546383436409,106000.0,2.0,5,138816.66666666666
9077,72.0,1996.2546383436409,156000.0,2.0,2,138816.66666666666
9078,62.0,1996.2546383436409,106000.0,2.0,5,138816.66666666666
9079,60.0,1996.2546383436409,106000.0,2.0,5,138816.66666666666
9080,60.0,1996.2546383436409,106000.0,2.0,5,138816.66666666666
9081,60.0,1996.2546383436409,106000.0,3.0,5,138816.66666666666
9082,82.0,1996.2546383436409,170000.0,3.0,1,138816.66666666666
9083,57.0,1996.2546383436409,115000.0,2.0,2,138816.66666666666
9084,60.0,1920.0,106000.0,2.0,5,138816.66666666666
9085,60.0,1996.2546383436409,106000.0,2.8452239216045427,5,138816.66666666666
9086,58.0,1970.0,125000.0,2.0,5,138816.66666666666
9087,60.0,1996.2546383436409,106000.0,2.0,5,138816.66666666666
9088,54.0,1996.2546383436409,110000.0,2.0,6,138816.66666666666
9089,60.0,1975.0,106000.0,2.0,5,138816.66666666666
9090,128.0,1996.2546383436409,250000.0,3.0,5,138816.66666666666
9091,86.0,1970.0,159500.0,3.0,3,138816.66666666666
9092,67.0,1973.0,118000.0,2.0,5,138816.66666666666
9093,119.0,1996.2546383436409,185000.0,4.0,9,138816.66666666666
9094,55.0,1996.2546383436409,112000.0,2.0,6,138816.66666666666
9095,60.0,1982.0,106000.0,2.0,5,138816.66666666666
9096,74.0,1996.2546383436409,140000.0,3.0,1,138816.66666666666
9097,65.0,1996.2546383436409,120000.0,3.0,0,138816.66666666666
9098,57.0,1996.2546383436409,88000.0,2.0,10,138816.66666666666
9099,57.0,1996.2546383436409,92000.0,2.0,10,138816.66666666666
9100,27.0,1996.2546383436409,54000.0,1.0,12,138816.66666666666
9101,65.0,1996.2546383436409,110000.0,2.0,4,105304.58536585367
9102,65.0,1996.2546383436409,110000.0,2.0,4,105304.58536585367
9103,54.0,1996.2546383436409,102000.0,3.0,0,105304.58536585367
9104,65.0,1996.2546383436409,110000.0,2.0,4,105304.58536585367
9105,54.0,1996.2546383436409,102000.0,2.0,0,105304.58536585367
9106,58.0,1996.2546383436409,102900.0,2.0,4,105304.58536585367
9107,83.0,1996.2546383436409,145000.0,3.0,3,105304.58536585367
9108,65.0,1996.2546383436409,110000.0,2.0,4,105304.58536585367
9109,69.0,1975.0,109000.0,3.0,6,105304.58536585367
9110,80.0,1996.2546383436409,104900.0,3.0,0,105304.58536585367
9111,77.0,1996.2546383436409,122000.0,3.0,7,105304.58536585367
9112,54.0,1996.2546383436409,126000.0,3.0,4,105304.58536585367
9113,79.0,1996.2546383436409,145000.0,3.0,3,105304.58536585367
9114,54.0,1996.2546383436409,102000.0,2.0,0,105304.58536585367
9115,54.0,1996.2546383436409,102000.0,2.0,0,105304.58536585367
9116,83.0,1996.2546383436409,148000.0,3.0,3,105304.58536585367
9117,59.0,1996.2546383436409,124900.0,2.0,3,105304.58536585367
9118,54.0,1996.2546383436409,102000.0,2.0,0,105304.58536585367
9119,65.0,1978.0,110000.0,2.0,4,105304.58536585367
9120,54.0,1955.0,107000.0,2.0,4,105304.58536585367
9121,83.0,1996.2546383436409,145000.0,3.0,3,105304.58536585367
9122,42.0,1996.2546383436409,114000.0,2.0,4,105304.58536585367
9123,50.0,1996.2546383436409,103000.0,3.0,3,105304.58536585367
9124,69.0,1996.2546383436409,109000.0,3.0,6,105304.58536585367
9125,54.0,1955.0,101888.0,2.0,0,105304.58536585367
9126,65.0,1996.2546383436409,110000.0,2.0,1,105304.58536585367
9127,58.0,1996.2546383436409,98500.0,3.0,5,105304.58536585367
9128,58.0,1996.2546383436409,98500.0,3.0,5,105304.58536585367
9129,55.0,1996.2546383436409,88000.0,3.0,1,105304.58536585367
9130,50.0,1996.2546383436409,84000.0,3.0,6,105304.58536585367
9131,47.0,1996.2546383436409,97000.0,3.0,3,105304.58536585367
9132,28.0,1996.2546383436409,62900.0,2.0,5,105304.58536585367
9133,54.0,1955.0,100000.0,3.0,0,105304.58536585367
9134,50.0,1996.2546383436409,97000.0,2.0,3,105304.58536585367
9135,46.0,1996.2546383436409,80000.0,2.0,4,105304.58536585367
9136,49.0,1970.0,79500.0,2.0,0,105304.58536585367
9137,55.0,1996.2546383436409,95000.0,2.0,5,105304.58536585367
9138,66.0,1996.2546383436409,109000.0,2.0,8,107819.35064935064
9139,62.0,1996.2546383436409,125000.0,3.0,1,107819.35064935064
9140,66.0,1996.2546383436409,110000.0,2.0,2,107819.35064935064
9141,75.0,1996.2546383436409,117000.0,3.0,9,107819.35064935064
9142,74.0,1996.2546383436409,126000.0,3.0,13,107819.35064935064
9143,74.0,1996.2546383436409,126000.0,3.0,13,107819.35064935064
9144,74.0,1996.2546383436409,126000.0,2.0,13,107819.35064935064
9145,63.0,1977.0,101000.0,3.0,4,107819.35064935064
9146,66.0,1970.0,109000.0,2.0,8,107819.35064935064
9147,60.0,1978.0,107000.0,2.0,8,107819.35064935064
9148,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9149,88.0,1996.2546383436409,140000.0,3.0,9,107819.35064935064
9150,117.0,1996.2546383436409,180000.0,4.0,3,107819.35064935064
9151,66.0,1996.2546383436409,109000.0,2.0,8,107819.35064935064
9152,117.0,1996.2546383436409,180000.0,4.0,3,107819.35064935064
9153,66.0,1996.2546383436409,107000.0,3.0,8,107819.35064935064
9154,66.0,1996.2546383436409,109000.0,3.0,8,107819.35064935064
9155,117.0,1996.2546383436409,180000.0,4.0,3,107819.35064935064
9156,66.0,1996.2546383436409,117000.0,3.0,8,107819.35064935064
9157,117.0,1996.2546383436409,180000.0,4.0,3,107819.35064935064
9158,96.0,1996.2546383436409,140000.0,4.0,17,107819.35064935064
9159,66.0,1996.2546383436409,109000.0,2.0,8,107819.35064935064
9160,66.0,1984.0,109000.0,2.0,8,107819.35064935064
9161,117.0,1996.2546383436409,180000.0,4.0,3,107819.35064935064
9162,74.0,1980.0,108000.0,3.0,17,107819.35064935064
9163,63.0,1996.2546383436409,103500.0,3.0,4,107819.35064935064
9164,63.0,1996.2546383436409,102000.0,3.0,4,107819.35064935064
9165,66.0,1984.0,109000.0,2.0,8,107819.35064935064
9166,66.0,1996.2546383436409,109000.0,3.0,8,107819.35064935064
9167,68.0,1985.0,109000.0,2.0,8,107819.35064935064
9168,66.0,1960.0,109000.0,3.0,8,107819.35064935064
9169,66.0,1996.2546383436409,109000.0,2.0,8,107819.35064935064
9170,66.0,1996.2546383436409,114000.0,1.0,3,107819.35064935064
9171,66.0,1996.2546383436409,109000.0,3.0,8,107819.35064935064
9172,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9173,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9174,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9175,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9176,66.0,1996.2546383436409,110000.0,2.0,2,107819.35064935064
9177,66.0,1996.2546383436409,107000.0,2.0,8,107819.35064935064
9178,67.0,1996.2546383436409,127500.0,3.0,9,107819.35064935064
9179,74.0,1996.2546383436409,126000.0,3.0,13,107819.35064935064
9180,86.0,1996.2546383436409,128000.0,4.0,9,107819.35064935064
9181,55.0,1979.0,93000.0,3.0,0,107819.35064935064
9182,65.0,1996.2546383436409,94800.0,3.0,0,107819.35064935064
9183,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9184,63.0,1980.0,98000.0,3.0,4,107819.35064935064
9185,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9186,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9187,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9188,61.0,1996.2546383436409,77500.0,3.0,0,107819.35064935064
9189,63.0,1996.2546383436409,97900.0,2.0,4,107819.35064935064
9190,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9191,48.0,1996.2546383436409,90000.0,1.0,7,107819.35064935064
9192,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9193,48.0,1996.2546383436409,93000.0,3.0,0,107819.35064935064
9194,31.5,1996.2546383436409,69000.0,1.0,1,107819.35064935064
9195,48.0,1996.2546383436409,90000.0,1.0,7,107819.35064935064
9196,63.0,1980.0,98000.0,2.0,4,107819.35064935064
9197,63.0,1982.0,98000.0,2.0,4,107819.35064935064
9198,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9199,63.0,1996.2546383436409,98000.0,2.0,4,107819.35064935064
9200,55.0,1996.2546383436409,85000.0,2.0,13,107819.35064935064
9201,63.0,1996.2546383436409,99000.0,2.8452239216045427,5,107819.35064935064
9202,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9203,63.0,1996.2546383436409,95990.0,3.0,0,107819.35064935064
9204,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9205,45.0,1996.2546383436409,75000.0,1.0,1,107819.35064935064
9206,63.0,1996.2546383436409,99000.0,3.0,5,107819.35064935064
9207,63.0,1996.2546383436409,98000.0,3.0,4,107819.35064935064
9208,45.0,1996.2546383436409,83000.0,1.0,6,107819.35064935064
9209,63.0,1977.0,98000.0,3.0,4,107819.35064935064
9210,32.0,2003.0,69000.0,2.0,1,107819.35064935064
9211,63.0,1996.2546383436409,98000.0,2.0,4,107819.35064935064
9212,104.0,1996.2546383436409,258000.0,2.0,7,194376.89743589744
9213,95.0,1996.2546383436409,299000.0,3.0,6,194376.89743589744
9214,62.0,1996.2546383436409,183000.0,2.0,2,194376.89743589744
